,leaid,rla_score,math_score,year
3216,2504980,87,79,2018
3217,2505010,98,88,2018
3218,2505020,87,77,2018
3219,2505100,92,87,2018
3220,2505130,77,52,2018
3221,2505160,84,74,2018
3222,2505270,84,74,2018
3223,2505280,77,62,2018
3224,2505370,92,82,2018
3225,2505470,88,67,2018
3226,2505480,91,69,2018
3227,2505485,96,86,2018
3228,2505490,87,72,2018
3229,2505970,87,73,2018
3230,2506090,98,91,2018
3231,2506150,92,77,2018
3232,2506270,82,49,2018
3233,2506480,92,87,2018
3234,2506510,97,88,2018
3235,2506660,74,53,2018
3236,2506720,92,72,2018
3237,2506780,88,73,2018
3238,2506840,98,97,2018
3239,2506930,98,94,2018
3240,2506960,92,92,2018
3241,2507020,82,66,2018
3242,2507050,92,82,2018
3243,2507110,74,55,2018
3244,2507170,80,73,2018
3245,2507230,96,92,2018
3246,2507320,87,67,2018
3247,2507350,98,88,2018
3248,2507380,92,77,2018
3249,2507500,87,77,2018
3250,2507560,90,72,2018
3251,2507740,88,71,2018
3252,2507770,92,87,2018
3253,2507860,92,72,2018
3254,2507890,87,77,2018
3255,2508050,95,85,2018
3256,2508250,87,77,2018
3257,2508280,92,82,2018
3258,2508320,92,82,2018
3259,2508340,97,91,2018
3260,2508370,98,93,2018
3261,2508430,60,44,2018
3262,2508440,97,86,2018
3263,2508610,97,93,2018
3264,2508670,82,52,2018
3265,2508700,94,88,2018
3266,2508730,92,82,2018
3267,2508850,92,77,2018
3268,2508860,82,62,2018
3269,2508910,97,90,2018
3270,2508940,87,72,2018
3271,2508950,92,77,2018
3272,2508960,94,73,2018
3273,2509060,92,77,2018
3274,2509270,82,62,2018
3275,2509300,87,57,2018
3276,2509310,87,62,2018
3277,2509360,85,70,2018
3278,2509630,86,69,2018
3279,2509720,91,69,2018
3280,2509870,91,82,2018
3281,2509900,87,67,2018
3282,2509930,82,72,2018
3283,2509990,96,88,2018
3284,2510050,83,67,2018
3285,2510170,92,77,2018
3286,2510200,92,82,2018
3287,2510380,82,52,2018
3288,2510500,92,67,2018
3289,2510590,92,77,2018
3290,2510615,96,82,2018
3291,2510770,97,89,2018
3292,2510830,93,88,2018
3293,2510890,84,68,2018
3294,2510930,92,82,2018
3295,2511010,67,37,2018
3296,2511020,95,77,2018
3297,2511060,87,62,2018
3298,2511130,74,47,2018
3299,2511220,92,77,2018
3300,2511250,92,77,2018
3301,2511460,92,77,2018
3302,2511490,94,85,2018
3303,2511520,84,60,2018
3304,2511580,92,77,2018
3305,2511740,92,82,2018
3306,2511850,87,82,2018
3307,2511880,97,92,2018
3308,2511910,92,87,2018
3309,2512000,74,64,2018
3310,2512060,87,67,2018
3311,2512180,92,82,2018
3312,2512240,77,62,2018
3313,2512270,98,96,2018
3314,2512510,87,75,2018
3315,2512600,92,92,2018
3316,2512630,88,69,2018
3317,2512660,98,96,2018
3318,2512780,84,54,2018
3319,2512840,90,72,2018
3320,2512930,92,77,2018
3321,2512950,96,83,2018
3322,2513050,92,87,2018
3323,2513080,87,52,2018
3324,2513170,87,82,2018
3325,2513200,90,78,2018
3326,2513230,81,59,2018
3327,2700001,54,34,2018
3328,2700005,64,44,2018
3329,2700006,57,52,2018
3330,2700007,74,64,2018
3331,2700008,62,22,2018
3332,2700013,64,34,2018
3333,2700017,77,62,2018
3334,2700019,62,42,2018
3335,2700021,57,42,2018
3336,2700022,62,34,2018
3337,2700023,54,54,2018
3338,2700024,49,49,2018
3339,2700025,17,7,2018
3340,2700026,15,12,2018
3341,2700088,52,34,2018
3342,2700089,44,37,2018
3343,2700090,54,74,2018
3344,2700091,64,30,2018
3345,2700093,64,54,2018
3346,2700099,44,34,2018
3347,2700100,44,34,2018
3348,2700101,69,49,2018
3349,2700102,57,42,2018
3350,2700103,49,34,2018
3351,2700104,74,54,2018
3352,2700105,84,54,2018
3353,2700106,77,54,2018
3354,2700107,74,24,2018
3355,2700108,47,27,2018
3356,2700109,37,37,2018
3357,2700110,44,15,2018
3358,2700115,57,32,2018
3359,2700117,58,19,2018
3360,2700123,62,47,2018
3361,2700124,57,57,2018
3362,2700125,44,44,2018
3363,2700126,84,34,2018
3364,2700127,49,49,2018
3365,2700128,62,47,2018
3366,2700130,67,42,2018
3367,2700132,84,64,2018
3368,2700138,69,30,2018
3369,2700140,64,49,2018
3370,2700150,49,30,2018
3371,2700157,49,30,2018
3372,2700162,74,44,2018
3373,2700163,64,34,2018
3374,2700177,77,44,2018
3375,2700182,57,42,2018
3376,2700183,49,30,2018
3377,2700186,72,44,2018
3378,2700187,74,44,2018
3379,2700193,52,12,2018
3380,2700209,84,44,2018
3381,2700231,42,42,2018
3382,2700235,34,15,2018
3383,2700240,32,15,2018
3384,2700246,47,32,2018
3385,2700261,69,30,2018
3386,2700276,82,77,2018
3387,2700287,52,37,2018
3388,2700288,42,37,2018
3389,2700291,30,24,2018
3390,2700294,74,54,2018
3391,2700315,30,30,2018
3392,2700326,67,37,2018
3393,2700328,54,64,2018
3394,2700337,87,74,2018
3395,2700342,42,47,2018
3396,2700344,74,34,2018
3397,2700345,64,30,2018
3398,2700349,74,27,2018
3399,2700351,72,42,2018
3400,2700362,92,87,2018
3401,2700363,62,37,2018
3402,2700364,84,54,2018
3403,2700367,64,44,2018
3404,2700379,47,42,2018
3405,2700382,69,49,2018
3406,2700383,72,57,2018
3407,2700385,69,69,2018
3408,2702640,44,49,2018
3409,2702720,64,44,2018
3410,2702730,64,54,2018
3411,2702760,62,57,2018
3412,2702910,54,24,2018
3413,2702930,77,57,2018
3414,2702970,47,22,2018
3415,2703030,44,54,2018
3416,2703060,60,47,2018
3417,2703150,62,47,2018
3418,2703180,63,46,2018
3419,2703450,45,34,2018
3420,2703570,64,27,2018
3421,2703660,74,62,2018
3422,2703690,64,34,2018
3423,2703750,74,64,2018
3424,2703870,62,57,2018
3425,2704050,62,47,2018
3426,2704440,55,47,2018
3427,2704470,62,42,2018
3428,2705430,49,54,2018
3429,2705460,62,52,2018
3430,2705660,62,64,2018
3431,2705730,54,34,2018
3432,2705760,64,44,2018
3433,2705790,60,52,2018
3434,2706060,64,44,2018
3435,2706090,57,50,2018
3436,2706150,54,34,2018
3437,2706240,27,12,2018
3438,2706300,54,24,2018
3439,2707200,59,50,2018
3440,2707290,54,39,2018
3441,2707350,77,57,2018
3442,2707380,54,64,2018
3443,2707410,64,43,2018
3444,2707470,74,34,2018
3445,2707500,77,57,2018
3446,2707590,54,30,2018
3447,2708070,37,22,2018
3448,2708100,62,59,2018
3449,2708190,62,60,2018
3450,2708220,47,34,2018
3451,2708910,64,34,2018
3452,2709330,64,64,2018
3453,2709420,52,47,2018
3454,2709440,72,52,2018
3455,2709480,62,22,2018
3456,2709510,42,27,2018
3457,2709690,49,49,2018
3458,2709720,52,27,2018
3459,2709750,67,57,2018
3460,2710060,62,47,2018
3461,2710090,54,34,2018
3462,2710140,54,64,2018
3463,2710170,72,62,2018
3464,2710230,67,62,2018
3465,2710260,62,47,2018
3466,2711010,67,64,2018
3467,2711040,57,46,2018
3468,2711085,54,54,2018
3469,2711130,47,42,2018
3470,2711190,67,67,2018
3471,2711220,69,69,2018
3472,2711250,73,64,2018
3473,2711370,67,57,2018
3474,2711520,64,44,2018
3475,2711670,78,70,2018
3476,2711760,41,32,2018
3477,2711820,38,36,2018
3478,2711880,62,47,2018
3479,2711910,64,54,2018
3480,2712240,62,52,2018
3481,2712270,63,54,2018
3482,2712300,54,64,2018
3483,2712360,57,24,2018
3484,2712420,42,27,2018
3485,2712480,49,30,2018
3486,2712580,57,24,2018
3487,2712900,30,34,2018
3488,2713110,54,44,2018
3489,2713140,54,15,2018
3490,2713170,62,45,2018
3491,2713380,69,69,2018
3492,2713530,71,58,2018
3493,2713560,77,57,2018
3494,2713590,84,37,2018
3495,2713860,84,54,2018
3496,2713920,72,57,2018
3497,2713930,49,69,2018
3498,2713980,82,57,2018
3499,2714010,49,49,2018
3500,2714040,69,49,2018
3501,2714070,54,24,2018
3502,2714190,67,47,2018
3503,2714220,70,62,2018
3504,2714260,56,55,2018
3505,2714280,57,32,2018
3506,2714970,57,47,2018
3507,2715000,67,54,2018
3508,2715030,57,37,2018
3509,2715510,49,44,2018
3510,2715750,67,42,2018
3511,2716980,57,42,2018
3512,2717100,72,42,2018
3513,2717120,54,44,2018
3514,2717220,64,52,2018
3515,2717250,67,52,2018
3516,2717520,62,47,2018
3517,2717570,54,49,2018
3518,2717780,72,58,2018
3519,2717910,69,49,2018
3520,2718070,42,42,2018
3521,2718090,37,32,2018
3522,2718210,67,52,2018
3523,2718240,62,37,2018
3524,2718270,69,49,2018
3525,2718330,67,42,2018
3526,2718540,69,69,2018
3527,2718570,34,44,2018
3528,2718660,34,24,2018
3529,2718750,77,67,2018
3530,2718780,59,45,2018
3531,2718810,77,52,2018
3532,2718940,57,52,2018
3533,2718960,74,64,2018
3534,2719170,44,30,2018
3535,2719320,47,54,2018
3536,2720550,72,62,2018
3537,2720580,52,34,2018
3538,2720670,62,42,2018
3539,2721240,35,26,2018
3540,2721270,84,64,2018
3541,2721320,42,32,2018
3542,2721390,72,62,2018
3543,2721420,59,53,2018
3544,2721450,74,24,2018
3545,2721480,72,47,2018
3546,2722920,77,67,2018
3547,2722950,63,59,2018
3548,2723010,64,44,2018
3549,2723310,44,34,2018
3550,2723370,74,54,2018
3551,2723400,67,47,2018
3552,2723430,65,57,2018
3553,2723490,72,57,2018
3554,2723520,64,74,2018
3555,2723580,49,64,2018
3556,2723820,62,37,2018
3557,2723850,62,49,2018
3558,2723880,67,57,2018
3559,2723910,52,47,2018
3560,2723970,44,44,2018
3561,2725050,44,24,2018
3562,2725080,82,72,2018
3563,2725140,54,64,2018
3564,2725200,59,42,2018
3565,2728050,59,46,2018
3566,2728080,57,47,2018
3567,2728110,54,54,2018
3568,2728140,67,62,2018
3569,2728170,47,34,2018
3570,2728200,67,52,2018
3571,2728230,67,37,2018
3572,2728290,64,64,2018
3573,2728320,57,42,2018
3574,2728350,62,32,2018
3575,2728380,62,52,2018
3576,2728950,72,67,2018
3577,2728970,57,37,2018
3578,2730030,57,52,2018
3579,2730060,63,61,2018
3580,2730090,57,37,2018
3581,2730150,49,49,2018
3582,2730450,49,49,2018
3583,2730480,57,42,2018
3584,2730870,30,30,2018
3585,2731750,47,32,2018
3586,2731780,49,27,2018
3587,2731800,55,46,2018
3588,2732070,62,67,2018
3589,2732250,52,47,2018
3590,2732390,73,64,2018
3591,2732430,53,43,2018
3592,2732520,42,42,2018
3593,2732550,67,64,2018
3594,2732700,49,49,2018
3595,2732820,72,72,2018
3596,2732850,77,72,2018
3597,2732880,68,56,2018
3598,2732970,54,49,2018
3599,2733000,54,45,2018
3600,2733210,54,30,2018
3601,2733270,62,37,2018
3602,2733300,69,49,2018
3603,2733330,58,49,2018
3604,2733390,74,44,2018
3605,2733420,62,57,2018
3606,2733450,87,57,2018
3607,2733480,24,34,2018
3608,2733510,41,35,2018
3609,2733540,65,50,2018
3610,2733600,62,37,2018
3611,2733780,47,42,2018
3612,2733790,62,62,2018
3613,2733810,75,63,2018
3614,2733840,40,27,2018
3615,2733870,67,52,2018
3616,2733900,72,42,2018
3617,2738160,67,67,2018
3618,2738190,72,58,2018
3619,2738280,49,49,2018
3620,2738850,57,42,2018
3621,2738880,82,52,2018
3622,2740665,57,47,2018
3623,2740740,72,47,2018
3624,2740810,69,49,2018
3625,2740830,44,44,2018
3626,2740860,49,24,2018
3627,2740920,54,34,2018
3628,2741040,67,57,2018
3629,2741060,54,54,2018
3630,2741430,64,54,2018
3631,2741460,62,60,2018
3632,2741850,57,37,2018
3633,2741880,52,42,2018
3634,2741910,72,52,2018
3635,2742120,44,34,2018
3636,2742160,71,77,2018
3637,2742270,60,46,2018
3638,2742330,49,44,2018
3639,2742360,55,56,2018
3640,2742720,43,39,2018
3641,2742750,49,15,2018
3642,2742780,62,42,2018
3643,2744070,42,42,2018
3644,2744160,47,27,2018
3645,2744190,54,49,2018
3646,2745735,72,57,2018
3647,2791445,67,24,2018
3648,2791447,69,69,2018
3649,2791449,64,49,2018
3650,2791450,57,37,2018
3651,2791451,54,24,2018
3652,2800185,17,12,2018
3653,2800186,17,12,2018
3654,2800187,12,14,2018
3655,2800189,33,19,2018
3656,2800191,17,27,2018
3657,2800360,37,34,2018
3658,2800390,52,42,2018
3659,2800420,22,22,2018
3660,2800450,62,77,2018
3661,2800510,32,27,2018
3662,2800540,42,34,2018
3663,2800570,57,57,2018
3664,2800600,32,32,2018
3665,2800630,55,69,2018
3666,2800750,32,22,2018
3667,2800820,52,82,2018
3668,2800840,37,27,2018
3669,2800870,42,37,2018
3670,2800900,22,32,2018
3671,2800930,27,22,2018
3672,2800960,34,34,2018
3673,2800990,42,17,2018
3674,2801020,17,12,2018
3675,2801050,17,12,2018
3676,2801090,58,48,2018
3677,2801100,17,17,2018
3678,2801110,17,7,2018
3679,2801170,42,62,2018
3680,2801200,17,22,2018
3681,2801220,27,17,2018
3682,2801290,27,32,2018
3683,2801320,50,64,2018
3684,2801380,22,44,2018
3685,2801410,17,7,2018
3686,2801440,64,82,2018
3687,2801470,27,32,2018
3688,2801490,44,52,2018
3689,2801510,42,32,2018
3690,2801530,32,27,2018
3691,2801560,45,43,2018
3692,2801590,52,62,2018
3693,2801620,20,2,2018
3694,2801650,17,27,2018
3695,2801680,47,47,2018
3696,2801710,45,49,2018
3697,2801740,52,49,2018
3698,2801770,54,52,2018
3699,2801800,20,15,2018
3700,2801830,12,17,2018
3701,2801860,32,28,2018
3702,2801890,27,49,2018
3703,2801950,17,17,2018
3704,2801980,12,12,2018
3705,2802010,32,37,2018
3706,2802040,7,17,2018
3707,2802100,42,62,2018
3708,2802160,53,50,2018
3709,2802190,17,4,2018
3710,2802220,7,12,2018
3711,2802250,12,22,2018
3712,2802280,40,32,2018
3713,2802310,17,22,2018
3714,2802340,52,42,2018
3715,2802370,52,72,2018
3716,2802400,57,59,2018
3717,2802430,43,47,2018
3718,2802490,37,22,2018
3719,2802520,22,17,2018
3720,2802550,38,36,2018
3721,2802580,17,12,2018
3722,2802610,17,12,2018
3723,2802640,37,32,2018
3724,2802670,62,52,2018
3725,2802700,32,32,2018
3726,2802730,48,29,2018
3727,2802760,34,15,2018
3728,2802790,58,35,2018
3729,2802820,37,52,2018
3730,2802850,32,17,2018
3731,2802880,22,17,2018
3732,2802910,19,10,2018
3733,2802940,52,47,2018
3734,2803000,32,17,2018
3735,2803030,20,15,2018
3736,2803060,42,32,2018
3737,2803090,47,32,2018
3738,2803120,47,77,2018
3739,2803150,42,42,2018
3740,2803180,17,27,2018
3741,2803210,22,22,2018
3742,2803240,42,22,2018
3743,2803270,42,32,2018
3744,2803360,67,65,2018
3745,2803390,22,34,2018
3746,2803450,65,35,2018
3747,2803480,46,42,2018
3748,2803510,57,72,2018
3749,2803520,53,47,2018
3750,2803530,61,71,2018
3751,2803540,57,42,2018
3752,2803570,44,37,2018
3753,2803600,17,12,2018
3754,2803630,52,47,2018
3755,2803660,47,44,2018
3756,2803690,57,42,2018
3757,2803720,57,67,2018
3758,2803750,52,67,2018
3759,2803780,27,27,2018
3760,2803810,17,37,2018
3761,2803830,52,43,2018
3762,2803870,44,34,2018
3763,2803900,36,47,2018
3764,2803930,42,57,2018
3765,2803960,22,22,2018
3766,2803990,32,13,2018
3767,2804020,37,37,2018
3768,2804050,32,57,2018
3769,2804080,22,27,2018
3770,2804110,42,52,2018
3771,2804170,47,47,2018
3772,2804230,32,42,2018
3773,2804260,52,42,2018
3774,2804290,22,42,2018
3775,2804320,42,26,2018
3776,2804350,67,62,2018
3777,2804380,57,82,2018
3778,2804440,22,22,2018
3779,2804470,18,17,2018
3780,2804500,37,32,2018
3781,2804530,27,27,2018
3782,2804560,52,42,2018
3783,2804590,32,47,2018
3784,2804650,24,34,2018
3785,2804680,37,42,2018
3786,2804710,22,7,2018
3787,2804740,42,24,2018
3788,2804770,17,22,2018
3789,2804800,22,7,2018
3790,2900001,57,32,2018
3791,2900002,54,24,2018
3792,2900003,74,44,2018
3793,2900004,47,12,2018
3794,2900014,42,24,2018
3795,2900025,44,24,2018
3796,2900027,87,74,2018
3797,2900029,42,32,2018
3798,2900574,44,54,2018
3799,2900579,7,15,2018
3800,2900590,37,32,2018
3801,2900592,67,42,2018
3802,2900595,37,12,2018
3803,2900597,52,67,2018
3804,2900600,24,15,2018
3805,2901000,57,31,2018
3806,2902850,54,17,2018
3807,2902880,54,24,2018
3808,2902910,72,52,2018
3809,2902970,49,15,2018
3810,2903000,49,34,2018
3811,2903060,52,54,2018
3812,2903120,30,49,2018
3813,2903150,47,32,2018
3814,2903200,64,24,2018
3815,2903270,44,34,2018
3816,2904020,57,27,2018
3817,2904050,67,57,2018
3818,2904140,34,15,2018
3819,2904500,67,42,2018
3820,2904620,63,34,2018
3821,2904890,57,34,2018
3822,2904950,74,49,2018
3823,2905070,74,24,2018
3824,2905130,34,15,2018
3825,2905250,34,24,2018
3826,2905280,74,44,2018
3827,2905310,65,57,2018
3828,2905370,52,30,2018
3829,2905430,52,32,2018
3830,2905580,62,47,2018
3831,2905640,32,22,2018
3832,2905660,47,32,2018
3833,2905700,69,24,2018
3834,2905730,49,49,2018
3835,2905760,61,46,2018
3836,2905820,69,69,2018
3837,2905940,57,37,2018
3838,2906000,30,24,2018
3839,2906030,69,30,2018
3840,2906120,62,37,2018
3841,2906170,69,30,2018
3842,2906360,44,27,2018
3843,2906430,34,24,2018
3844,2906510,62,27,2018
3845,2906990,67,27,2018
3846,2907020,52,42,2018
3847,2907050,44,44,2018
3848,2907080,69,69,2018
3849,2907120,47,32,2018
3850,2907350,62,47,2018
3851,2907380,32,17,2018
3852,2907460,49,36,2018
3853,2907470,37,17,2018
3854,2908170,57,27,2018
3855,2908250,37,17,2018
3856,2908320,54,44,2018
3857,2908370,64,62,2018
3858,2908400,72,57,2018
3859,2908460,44,24,2018
3860,2908490,49,49,2018
3861,2908670,37,22,2018
3862,2908760,52,42,2018
3863,2909720,82,77,2018
3864,2909750,32,52,2018
3865,2909780,67,62,2018
3866,2909860,42,32,2018
3867,2909900,74,47,2018
3868,2909930,77,52,2018
3869,2910020,49,30,2018
3870,2910080,49,49,2018
3871,2910110,54,27,2018
3872,2910290,54,15,2018
3873,2910320,64,44,2018
3874,2910350,64,15,2018
3875,2910380,74,34,2018
3876,2910410,47,17,2018
3877,2910500,52,37,2018
3878,2910520,30,49,2018
3879,2910620,30,30,2018
3880,2910770,62,57,2018
3881,2910800,47,42,2018
3882,2910830,42,17,2018
3883,2910920,52,27,2018
3884,2910950,69,49,2018
3885,2911070,49,44,2018
3886,2911100,57,12,2018
3887,2911220,47,22,2018
3888,2911250,54,64,2018
3889,2911280,54,34,2018
3890,2911310,37,22,2018
3891,2911340,72,47,2018
3892,2911400,74,17,2018
3893,2911450,69,49,2018
3894,2911550,54,24,2018
3895,2911650,57,37,2018
3896,2911700,72,62,2018
3897,2911730,49,49,2018
3898,2911910,67,57,2018
3899,2911940,57,74,2018
3900,2911990,44,44,2018
3901,2912010,38,12,2018
3902,2912030,72,47,2018
3903,2912180,69,34,2018
3904,2912240,62,42,2018
3905,2912290,54,32,2018
3906,2912300,69,44,2018
3907,2912540,52,22,2018
3908,2912550,42,42,2018
3909,2912600,64,24,2018
3910,2912630,54,15,2018
3911,2912660,54,34,2018
3912,2912900,49,34,2018
3913,2913080,71,35,2018
3914,2913140,42,17,2018
3915,2913170,57,27,2018
3916,2913230,49,69,2018
3917,2913290,74,30,2018
3918,2913320,49,34,2018
3919,2913380,44,37,2018
3920,2913530,30,30,2018
3921,2913560,52,57,2018
3922,2913590,72,64,2018
3923,2913620,52,52,2018
3924,2913650,42,42,2018
3925,2913710,44,17,2018
3926,2913760,62,37,2018
3927,2913770,44,42,2018
3928,2913830,45,30,2018
3929,2914250,42,57,2018
3930,2914280,67,27,2018
3931,2914320,54,62,2018
3932,2914340,45,7,2018
3933,2914400,52,47,2018
3934,2914430,57,42,2018
3935,2914460,64,15,2018
3936,2914490,52,47,2018
3937,2914550,47,42,2018
3938,2914840,42,22,2018
3939,2915270,69,69,2018
3940,2915300,49,49,2018
3941,2915420,34,27,2018
3942,2915450,47,42,2018
3943,2915480,52,39,2018
3944,2915510,34,49,2018
3945,2915600,60,70,2018
3946,2916140,54,34,2018
3947,2916190,53,55,2018
3948,2916230,72,47,2018
3949,2916290,32,27,2018
3950,2916350,48,39,2018
3951,2916380,62,32,2018
3952,2916400,33,17,2018
3953,2916450,63,40,2018
3954,2916500,57,42,2018
3955,2916590,69,30,2018
3956,2916660,30,30,2018
3957,2916740,67,52,2018
3958,2916770,81,73,2018
3959,2916830,67,42,2018
3960,2916860,30,30,2018
3961,2916920,49,30,2018
3962,2917820,72,77,2018
3963,2917850,47,27,2018
3964,2917880,34,15,2018
3965,2917970,52,47,2018
3966,2918220,67,47,2018
3967,2918240,72,52,2018
3968,2918270,39,25,2018
3969,2918300,69,56,2018
3970,2918360,69,49,2018
3971,2918450,49,49,2018
3972,2918460,42,42,2018
3973,2918480,37,27,2018
3974,2918510,54,44,2018
3975,2918540,69,43,2018
3976,2918600,52,37,2018
3977,2918670,64,54,2018
3978,2918690,83,52,2018
3979,2919080,64,64,2018
3980,2919140,69,34,2018
3981,2919170,62,27,2018
3982,2919230,54,24,2018
3983,2919260,42,32,2018
3984,2919350,54,24,2018
3985,2919410,67,57,2018
3986,2919890,42,52,2018
3987,2919980,44,34,2018
3988,2920010,67,67,2018
3989,2920050,74,54,2018
3990,2920160,54,24,2018
3991,2920310,54,34,2018
3992,2920410,37,32,2018
3993,2920430,52,62,2018
3994,2920490,57,52,2018
3995,2920550,54,34,2018
3996,2920610,57,47,2018
3997,2920670,60,48,2018
3998,2920700,64,34,2018
3999,2920810,52,17,2018
4000,2920940,34,34,2018
4001,2921000,64,34,2018
4002,2921100,52,17,2018
4003,2921120,57,47,2018
4004,2921210,64,62,2018
4005,2921330,52,27,2018
4006,2921420,49,30,2018
4007,2921510,57,27,2018
4008,2921540,42,42,2018
4009,2921600,67,42,2018
4010,2921720,44,44,2018
4011,2921750,84,44,2018
4012,2921810,57,57,2018
4013,2921840,52,22,2018
4014,2921875,62,52,2018
4015,2921940,69,44,2018
4016,2921960,54,67,2018
4017,2922140,44,15,2018
4018,2922500,49,49,2018
4019,2922530,75,74,2018
4020,2922710,34,54,2018
4021,2922740,57,12,2018
4022,2922800,50,43,2018
4023,2922830,64,54,2018
4024,2922860,54,24,2018
4025,2922890,60,38,2018
4026,2922950,64,24,2018
4027,2922980,49,30,2018
4028,2923010,57,27,2018
4029,2923100,57,22,2018
4030,2923130,74,64,2018
4031,2923160,72,47,2018
4032,2923220,49,30,2018
4033,2923270,34,24,2018
4034,2923310,49,49,2018
4035,2923340,62,37,2018
4036,2923430,68,55,2018
4037,2923460,57,37,2018
4038,2923490,77,57,2018
4039,2923530,44,15,2018
4040,2923550,70,73,2018
4041,2923580,69,56,2018
4042,2923640,44,34,2018
4043,2923700,58,42,2018
4044,2923730,61,30,2018
4045,2924530,52,37,2018
4046,2925110,74,44,2018
4047,2925140,49,34,2018
4048,2925170,49,30,2018
4049,2925210,44,32,2018
4050,2925230,52,60,2018
4051,2925290,54,44,2018
4052,2925330,72,37,2018
4053,2925350,47,27,2018
4054,2925410,44,44,2018
4055,2925450,54,23,2018
4056,2925500,57,32,2018
4057,2925590,44,74,2018
4058,2925620,44,34,2018
4059,2925640,54,74,2018
4060,2925650,54,37,2018
4061,2925710,34,24,2018
4062,2926070,47,19,2018
4063,2926160,57,57,2018
4064,2926220,59,54,2018
4065,2926310,49,30,2018
4066,2926430,54,24,2018
4067,2926480,57,27,2018
4068,2926640,48,21,2018
4069,2926670,22,12,2018
4070,2926790,49,44,2018
4071,2926850,75,67,2018
4072,2926890,67,40,2018
4073,2926970,54,34,2018
4074,2927060,47,39,2018
4075,2927090,57,27,2018
4076,2927520,54,44,2018
4077,2927540,64,37,2018
4078,2927570,42,27,2018
4079,2927630,62,42,2018
4080,2927660,34,15,2018
4081,2927830,59,42,2018
4082,2927870,37,44,2018
4083,2927900,57,12,2018
4084,2927930,54,44,2018
4085,2928110,54,44,2018
4086,2928140,69,49,2018
4087,2928260,47,42,2018
4088,2928380,44,24,2018
4089,2928410,57,52,2018
4090,2928430,54,57,2018
4091,2928470,49,34,2018
4092,2928530,34,24,2018
4093,2928560,67,42,2018
